t,x,y,z,vx,vy,vz
11.28,5841.6,0,3048.8,-280,0,-40
11.285,5840.2,0,3048.6,-280,0,-40
11.29,5838.8,0,3048.4,-280,0,-40
11.295,5837.4,0,3048.2,-280,0,-40
11.3,5836,0,3048,-280,0,-40
11.305,5834.6,0,3047.8,-280,0,-40
11.31,5833.2,0,3047.6,-280,0,-40
11.315,5831.8,0,3047.4,-280,0,-40
11.32,5830.4,0,3047.2,-280,0,-40
11.325,5829,0,3047,-280,0,-40
11.33,5827.6,0,3046.8,-280,0,-40
11.335,5826.2,0,3046.6,-280,0,-40
11.34,5824.8,0,3046.4,-280,0,-40
11.345,5823.4,0,3046.2,-280,0,-40
11.35,5822,0,3046,-280,0,-40
11.355,5820.6,0,3045.8,-280,0,-40
11.36,5819.2,0,3045.6,-280,0,-40
11.365,5817.8,0,3045.4,-280,0,-40
11.37,5816.4,0,3045.2,-280,0,-40
11.375,5815,0,3045,-280,0,-40
11.38,5813.6,0,3044.8,-280,0,-40
11.385,5812.2,0,3044.6,-280,0,-40
11.39,5810.8,0,3044.4,-280,0,-40
11.395,5809.4,0,3044.2,-280,0,-40
11.4,5808,0,3044,-280,0,-40
11.405,5806.6,0,3043.8,-280,0,-40
11.41,5805.2,0,3043.6,-280,0,-40
11.415,5803.8,0,3043.4,-280,0,-40
11.42,5802.4,0,3043.2,-280,0,-40
11.425,5801,0,3043,-280,0,-40
11.43,5799.6,0,3042.8,-280,0,-40
11.435,5798.2,0,3042.6,-280,0,-40
11.44,5796.8,0,3042.4,-280,0,-40
11.445,5795.4,0,3042.2,-280,0,-40
11.45,5794,0,3042,-280,0,-40
11.455,5792.6,0,3041.8,-280,0,-40
11.46,5791.2,0,3041.6,-280,0,-40
11.465,5789.8,0,3041.4,-280,0,-40
11.47,5788.4,0,3041.2,-280,0,-40
11.475,5787,0,3041,-280,0,-40
11.48,5785.6,0,3040.8,-280,0,-40
11.485,5784.2,0,3040.6,-280,0,-40
11.49,5782.8,0,3040.4,-280,0,-40
11.495,5781.4,0,3040.2,-280,0,-40
11.5,5780,0,3040,-280,0,-40
11.505,5778.6,0,3039.8,-280,0,-40
11.51,5777.2,0,3039.6,-280,0,-40
11.515,5775.8,0,3039.4,-280,0,-40
11.52,5774.4,0,3039.2,-280,0,-40
11.525,5773,0,3039,-280,0,-40
11.53,5771.6,0,3038.8,-280,0,-40
11.535,5770.2,0,3038.6,-280,0,-40
11.54,5768.8,0,3038.4,-280,0,-40
11.545,5767.4,0,3038.2,-280,0,-40
11.55,5766,0,3038,-280,0,-40
11.555,5764.6,0,3037.8,-280,0,-40
11.56,5763.2,0,3037.6,-280,0,-40
11.565,5761.8,0,3037.4,-280,0,-40
11.57,5760.4,0,3037.2,-280,0,-40
11.575,5759,0,3037,-280,0,-40
11.58,5757.6,0,3036.8,-280,0,-40
11.585,5756.2,0,3036.6,-280,0,-40
11.59,5754.8,0,3036.4,-280,0,-40
11.595,5753.4,0,3036.2,-280,0,-40
11.6,5752,0,3036,-280,0,-40
11.605,5750.6,0,3035.8,-280,0,-40
11.61,5749.2,0,3035.6,-280,0,-40
11.615,5747.8,0,3035.4,-280,0,-40
11.62,5746.4,0,3035.2,-280,0,-40
11.625,5745,0,3035,-280,0,-40
11.63,5743.6,0,3034.8,-280,0,-40
11.635,5742.2,0,3034.6,-280,0,-40
11.64,5740.8,0,3034.4,-280,0,-40
11.645,5739.4,0,3034.2,-280,0,-40
11.65,5738,0,3034,-280,0,-40
11.655,5736.6,0,3033.8,-280,0,-40
11.66,5735.2,0,3033.6,-280,0,-40
11.665,5733.8,0,3033.4,-280,0,-40
11.67,5732.4,0,3033.2,-280,0,-40
11.675,5731,0,3033,-280,0,-40
11.68,5729.6,0,3032.8,-280,0,-40
11.685,5728.2,0,3032.6,-280,0,-40
11.69,5726.8,0,3032.4,-280,0,-40
11.695,5725.4,0,3032.2,-280,0,-40
11.7,5724,0,3032,-280,0,-40
11.705,5722.6,0,3031.8,-280,0,-40
11.71,5721.2,0,3031.6,-280,0,-40
11.715,5719.8,0,3031.4,-280,0,-40
11.72,5718.4,0,3031.2,-280,0,-40
11.725,5717,0,3031,-280,0,-40
11.73,5715.6,0,3030.8,-280,0,-40
11.735,5714.2,0,3030.6,-280,0,-40
11.74,5712.8,0,3030.4,-280,0,-40
11.745,5711.4,0,3030.2,-280,0,-40
11.75,5710,0,3030,-280,0,-40
11.755,5708.6,0,3029.8,-280,0,-40
11.76,5707.2,0,3029.6,-280,0,-40
11.765,5705.8,0,3029.4,-280,0,-40
11.77,5704.4,0,3029.2,-280,0,-40
11.775,5703,0,3029,-280,0,-40
11.78,5701.6,0,3028.8,-280,0,-40
11.785,5700.2,0,3028.6,-280,0,-40
11.79,5698.8,0,3028.4,-280,0,-40
11.795,5697.4,0,3028.2,-280,0,-40
11.8,5696,0,3028,-280,0,-40
11.805,5694.6,0,3027.8,-280,0,-40
11.81,5693.2,0,3027.6,-280,0,-40
11.815,5691.8,0,3027.4,-280,0,-40
11.82,5690.4,0,3027.2,-280,0,-40
11.825,5689,0,3027,-280,0,-40
11.83,5687.6,0,3026.8,-280,0,-40
11.835,5686.2,0,3026.6,-280,0,-40
11.84,5684.8,0,3026.4,-280,0,-40
11.845,5683.4,0,3026.2,-280,0,-40
11.85,5682,0,3026,-280,0,-40
11.855,5680.6,0,3025.8,-280,0,-40
11.86,5679.2,0,3025.6,-280,0,-40
11.865,5677.8,0,3025.4,-280,0,-40
11.87,5676.4,0,3025.2,-280,0,-40
11.875,5675,0,3025,-280,0,-40
11.88,5673.6,0,3024.8,-280,0,-40
11.885,5672.2,0,3024.6,-280,0,-40
11.89,5670.8,0,3024.4,-280,0,-40
11.895,5669.4,0,3024.2,-280,0,-40
11.9,5668,0,3024,-280,0,-40
11.905,5666.6,0,3023.8,-280,0,-40
11.91,5665.2,0,3023.6,-280,0,-40
11.915,5663.8,0,3023.4,-280,0,-40
11.92,5662.4,0,3023.2,-280,0,-40
11.925,5661,0,3023,-280,0,-40
11.93,5659.6,0,3022.8,-280,0,-40
11.935,5658.2,0,3022.6,-280,0,-40
11.94,5656.8,0,3022.4,-280,0,-40
11.945,5655.4,0,3022.2,-280,0,-40
11.95,5654,0,3022,-280,0,-40
11.955,5652.6,0,3021.8,-280,0,-40
11.96,5651.2,0,3021.6,-280,0,-40
11.965,5649.8,0,3021.4,-280,0,-40
11.97,5648.4,0,3021.2,-280,0,-40
11.975,5647,0,3021,-280,0,-40
11.98,5645.6,0,3020.8,-280,0,-40
11.985,5644.2,0,3020.6,-280,0,-40
11.99,5642.8,0,3020.4,-280,0,-40
11.995,5641.4,0,3020.2,-280,0,-40
12,5640,0,3020,-280,0,-40
12.005,5638.6,0,3019.8,-280,0,-40
12.01,5637.2,0,3019.6,-280,0,-40
12.015,5635.8,0,3019.4,-280,0,-40
12.02,5634.4,0,3019.2,-280,0,-40
12.025,5633,0,3019,-280,0,-40
12.03,5631.6,0,3018.8,-280,0,-40
12.035,5630.2,0,3018.6,-280,0,-40
12.04,5628.8,0,3018.4,-280,0,-40
12.045,5627.4,0,3018.2,-280,0,-40
12.05,5626,0,3018,-280,0,-40
12.055,5624.6,0,3017.8,-280,0,-40
12.06,5623.2,0,3017.6,-280,0,-40
12.065,5621.8,0,3017.4,-280,0,-40
12.07,5620.4,0,3017.2,-280,0,-40
12.075,5619,0,3017,-280,0,-40
12.08,5617.6,0,3016.8,-280,0,-40
12.085,5616.2,0,3016.6,-280,0,-40
12.09,5614.8,0,3016.4,-280,0,-40
12.095,5613.4,0,3016.2,-280,0,-40
12.1,5612,0,3016,-280,0,-40
12.105,5610.6,0,3015.8,-280,0,-40
12.11,5609.2,0,3015.6,-280,0,-40
12.115,5607.8,0,3015.4,-280,0,-40
12.12,5606.4,0,3015.2,-280,0,-40
12.125,5605,0,3015,-280,0,-40
12.13,5603.6,0,3014.8,-280,0,-40
12.135,5602.2,0,3014.6,-280,0,-40
12.14,5600.8,0,3014.4,-280,0,-40
12.145,5599.4,0,3014.2,-280,0,-40
12.15,5598,0,3014,-280,0,-40
12.155,5596.6,0,3013.8,-280,0,-40
12.16,5595.2,0,3013.6,-280,0,-40
12.165,5593.8,0,3013.4,-280,0,-40
12.17,5592.4,0,3013.2,-280,0,-40
12.175,5591,0,3013,-280,0,-40
12.18,5589.6,0,3012.8,-280,0,-40
12.185,5588.2,0,3012.6,-280,0,-40
12.19,5586.8,0,3012.4,-280,0,-40
12.195,5585.4,0,3012.2,-280,0,-40
12.2,5584,0,3012,-280,0,-40
12.205,5582.6,0,3011.8,-280,0,-40
12.21,5581.2,0,3011.6,-280,0,-40
12.215,5579.8,0,3011.4,-280,0,-40
12.22,5578.4,0,3011.2,-280,0,-40
12.225,5577,0,3011,-280,0,-40
12.23,5575.6,0,3010.8,-280,0,-40
12.235,5574.2,0,3010.6,-280,0,-40
12.24,5572.8,0,3010.4,-280,0,-40
12.245,5571.4,0,3010.2,-280,0,-40
12.25,5570,0,3010,-280,0,-40
12.255,5568.6,0,3009.8,-280,0,-40
12.26,5567.2,0,3009.6,-280,0,-40
12.265,5565.8,0,3009.4,-280,0,-40
12.27,5564.4,0,3009.2,-280,0,-40
12.275,5563,0,3009,-280,0,-40
12.28,5561.6,0,3008.8,-280,0,-40
12.285,5560.2,0,3008.6,-280,0,-40
12.29,5558.8,0,3008.4,-280,0,-40
12.295,5557.4,0,3008.2,-280,0,-40
12.3,5556,0,3008,-280,0,-40
12.305,5554.6,0,3007.8,-280,0,-40
12.31,5553.2,0,3007.6,-280,0,-40
12.315,5551.8,0,3007.4,-280,0,-40
12.32,5550.4,0,3007.2,-280,0,-40
12.325,5549,0,3007,-280,0,-40
12.33,5547.6,0,3006.8,-280,0,-40
12.335,5546.2,0,3006.6,-280,0,-40
12.34,5544.8,0,3006.4,-280,0,-40
12.345,5543.4,0,3006.2,-280,0,-40
12.35,5542,0,3006,-280,0,-40
12.355,5540.6,0,3005.8,-280,0,-40
12.36,5539.2,0,3005.6,-280,0,-40
12.365,5537.8,0,3005.4,-280,0,-40
12.37,5536.4,0,3005.2,-280,0,-40
12.375,5535,0,3005,-280,0,-40
12.38,5533.6,0,3004.8,-280,0,-40
12.385,5532.2,0,3004.6,-280,0,-40
12.39,5530.8,0,3004.4,-280,0,-40
12.395,5529.4,0,3004.2,-280,0,-40
12.4,5528,0,3004,-280,0,-40
12.405,5526.6,0,3003.8,-280,0,-40
12.41,5525.2,0,3003.6,-280,0,-40
12.415,5523.8,0,3003.4,-280,0,-40
12.42,5522.4,0,3003.2,-280,0,-40
12.425,5521,0,3003,-280,0,-40
12.43,5519.6,0,3002.8,-280,0,-40
12.435,5518.2,0,3002.6,-280,0,-40
12.44,5516.8,0,3002.4,-280,0,-40
12.445,5515.4,0,3002.2,-280,0,-40
12.45,5514,0,3002,-280,0,-40
12.455,5512.6,0,3001.8,-280,0,-40
12.46,5511.2,0,3001.6,-280,0,-40
12.465,5509.8,0,3001.4,-280,0,-40
12.47,5508.4,0,3001.2,-280,0,-40
12.475,5507,0,3001,-280,0,-40
12.48,5505.6,0,3000.8,-280,0,-40
12.485,5504.2,0,3000.6,-280,0,-40
12.49,5502.8,0,3000.4,-280,0,-40
12.495,5501.4,0,3000.2,-280,0,-40
12.5,5500,0,3000,-280,0,-40
12.505,5498.6,0,2999.8,-280,0,-40
12.51,5497.2,0,2999.6,-280,0,-40
12.515,5495.8,0,2999.4,-280,0,-40
12.52,5494.4,0,2999.2,-280,0,-40
12.525,5493,0,2999,-280,0,-40
12.53,5491.6,0,2998.8,-280,0,-40
12.535,5490.2,0,2998.6,-280,0,-40
12.54,5488.8,0,2998.4,-280,0,-40
12.545,5487.4,0,2998.2,-280,0,-40
12.55,5486,0,2998,-280,0,-40
12.555,5484.6,0,2997.8,-280,0,-40
12.56,5483.2,0,2997.6,-280,0,-40
12.565,5481.8,0,2997.4,-280,0,-40
12.57,5480.4,0,2997.2,-280,0,-40
12.575,5479,0,2997,-280,0,-40
12.58,5477.6,0,2996.8,-280,0,-40
12.585,5476.2,0,2996.6,-280,0,-40
12.59,5474.8,0,2996.4,-280,0,-40
12.595,5473.4,0,2996.2,-280,0,-40
12.6,5472,0,2996,-280,0,-40
12.605,5470.6,0,2995.8,-280,0,-40
12.61,5469.2,0,2995.6,-280,0,-40
12.615,5467.8,0,2995.4,-280,0,-40
12.62,5466.4,0,2995.2,-280,0,-40
12.625,5465,0,2995,-280,0,-40
12.63,5463.6,0,2994.8,-280,0,-40
12.635,5462.2,0,2994.6,-280,0,-40
12.64,5460.8,0,2994.4,-280,0,-40
12.645,5459.4,0,2994.2,-280,0,-40
12.65,5458,0,2994,-280,0,-40
12.655,5456.6,0,2993.8,-280,0,-40
12.66,5455.2,0,2993.6,-280,0,-40
12.665,5453.8,0,2993.4,-280,0,-40
12.67,5452.4,0,2993.2,-280,0,-40
12.675,5451,0,2993,-280,0,-40
12.68,5449.6,0,2992.8,-280,0,-40
12.685,5448.2,0,2992.6,-280,0,-40
12.69,5446.8,0,2992.4,-280,0,-40
12.695,5445.4,0,2992.2,-280,0,-40
12.7,5444,0,2992,-280,0,-40
12.705,5442.6,0,2991.8,-280,0,-40
12.71,5441.2,0,2991.6,-280,0,-40
12.715,5439.8,0,2991.4,-280,0,-40
12.72,5438.4,0,2991.2,-280,0,-40
12.725,5437,0,2991,-280,0,-40
12.73,5435.6,0,2990.8,-280,0,-40
12.735,5434.2,0,2990.6,-280,0,-40
12.74,5432.8,0,2990.4,-280,0,-40
12.745,5431.4,0,2990.2,-280,0,-40
12.75,5430,0,2990,-280,0,-40
12.755,5428.6,0,2989.8,-280,0,-40
12.76,5427.2,0,2989.6,-280,0,-40
12.765,5425.8,0,2989.4,-280,0,-40
12.77,5424.4,0,2989.2,-280,0,-40
12.775,5423,0,2989,-280,0,-40
12.78,5421.6,0,2988.8,-280,0,-40
12.785,5420.2,0,2988.6,-280,0,-40
12.79,5418.8,0,2988.4,-280,0,-40
12.795,5417.4,0,2988.2,-280,0,-40
12.8,5416,0,2988,-280,0,-40
12.805,5414.6,0,2987.8,-280,0,-40
12.81,5413.2,0,2987.6,-280,0,-40
12.815,5411.8,0,2987.4,-280,0,-40
12.82,5410.4,0,2987.2,-280,0,-40
12.825,5409,0,2987,-280,0,-40
12.83,5407.6,0,2986.8,-280,0,-40
12.835,5406.2,0,2986.6,-280,0,-40
12.84,5404.8,0,2986.4,-280,0,-40
12.845,5403.4,0,2986.2,-280,0,-40
12.85,5402,0,2986,-280,0,-40
12.855,5400.6,0,2985.8,-280,0,-40
12.86,5399.2,0,2985.6,-280,0,-40
12.865,5397.8,0,2985.4,-280,0,-40
12.87,5396.4,0,2985.2,-280,0,-40
12.875,5395,0,2985,-280,0,-40
12.88,5393.6,0,2984.8,-280,0,-40
12.885,5392.2,0,2984.6,-280,0,-40
12.89,5390.8,0,2984.4,-280,0,-40
12.895,5389.4,0,2984.2,-280,0,-40
12.9,5388,0,2984,-280,0,-40
12.905,5386.6,0,2983.8,-280,0,-40
12.91,5385.2,0,2983.6,-280,0,-40
12.915,5383.8,0,2983.4,-280,0,-40
12.92,5382.4,0,2983.2,-280,0,-40
12.925,5381,0,2983,-280,0,-40
12.93,5379.6,0,2982.8,-280,0,-40
12.935,5378.2,0,2982.6,-280,0,-40
12.94,5376.8,0,2982.4,-280,0,-40
12.945,5375.4,0,2982.2,-280,0,-40
12.95,5374,0,2982,-280,0,-40
12.955,5372.6,0,2981.8,-280,0,-40
12.96,5371.2,0,2981.6,-280,0,-40
12.965,5369.8,0,2981.4,-280,0,-40
12.97,5368.4,0,2981.2,-280,0,-40
12.975,5367,0,2981,-280,0,-40
12.98,5365.6,0,2980.8,-280,0,-40
12.985,5364.2,0,2980.6,-280,0,-40
12.99,5362.8,0,2980.4,-280,0,-40
12.995,5361.4,0,2980.2,-280,0,-40
13,5360,0,2980,-280,0,-40
13.005,5358.6,0,2979.8,-280,0,-40
13.01,5357.2,0,2979.6,-280,0,-40
13.015,5355.8,0,2979.4,-280,0,-40
13.02,5354.4,0,2979.2,-280,0,-40
13.025,5353,0,2979,-280,0,-40
13.03,5351.6,0,2978.8,-280,0,-40
13.035,5350.2,0,2978.6,-280,0,-40
13.04,5348.8,0,2978.4,-280,0,-40
13.045,5347.4,0,2978.2,-280,0,-40
13.05,5346,0,2978,-280,0,-40
13.055,5344.6,0,2977.8,-280,0,-40
13.06,5343.2,0,2977.6,-280,0,-40
13.065,5341.8,0,2977.4,-280,0,-40
13.07,5340.4,0,2977.2,-280,0,-40
13.075,5339,0,2977,-280,0,-40
13.08,5337.6,0,2976.8,-280,0,-40
13.085,5336.2,0,2976.6,-280,0,-40
13.09,5334.8,0,2976.4,-280,0,-40
13.095,5333.4,0,2976.2,-280,0,-40
13.1,5332,0,2976,-280,0,-40
13.105,5330.6,0,2975.8,-280,0,-40
13.11,5329.2,0,2975.6,-280,0,-40
13.115,5327.8,0,2975.4,-280,0,-40
13.12,5326.4,0,2975.2,-280,0,-40
13.125,5325,0,2975,-280,0,-40
13.13,5323.6,0,2974.8,-280,0,-40
13.135,5322.2,0,2974.6,-280,0,-40
13.14,5320.8,0,2974.4,-280,0,-40
13.145,5319.4,0,2974.2,-280,0,-40
13.15,5318,0,2974,-280,0,-40
13.155,5316.6,0,2973.8,-280,0,-40
13.16,5315.2,0,2973.6,-280,0,-40
13.165,5313.8,0,2973.4,-280,0,-40
13.17,5312.4,0,2973.2,-280,0,-40
13.175,5311,0,2973,-280,0,-40
13.18,5309.6,0,2972.8,-280,0,-40
13.185,5308.2,0,2972.6,-280,0,-40
13.19,5306.8,0,2972.4,-280,0,-40
13.195,5305.4,0,2972.2,-280,0,-40
13.2,5304,0,2972,-280,0,-40
13.205,5302.6,0,2971.8,-280,0,-40
13.21,5301.2,0,2971.6,-280,0,-40
13.215,5299.8,0,2971.4,-280,0,-40
13.22,5298.4,0,2971.2,-280,0,-40
13.225,5297,0,2971,-280,0,-40
13.23,5295.6,0,2970.8,-280,0,-40
13.235,5294.2,0,2970.6,-280,0,-40
13.24,5292.8,0,2970.4,-280,0,-40
13.245,5291.4,0,2970.2,-280,0,-40
13.25,5290,0,2970,-280,0,-40
13.255,5288.6,0,2969.8,-280,0,-40
13.26,5287.2,0,2969.6,-280,0,-40
13.265,5285.8,0,2969.4,-280,0,-40
13.27,5284.4,0,2969.2,-280,0,-40
13.275,5283,0,2969,-280,0,-40
13.28,5281.6,0,2968.8,-280,0,-40
13.285,5280.2,0,2968.6,-280,0,-40
13.29,5278.8,0,2968.4,-280,0,-40
13.295,5277.4,0,2968.2,-280,0,-40
13.3,5276,0,2968,-280,0,-40
13.305,5274.6,0,2967.8,-280,0,-40
13.31,5273.2,0,2967.6,-280,0,-40
13.315,5271.8,0,2967.4,-280,0,-40
13.32,5270.4,0,2967.2,-280,0,-40
13.325,5269,0,2967,-280,0,-40
13.33,5267.6,0,2966.8,-280,0,-40
13.335,5266.2,0,2966.6,-280,0,-40
13.34,5264.8,0,2966.4,-280,0,-40
13.345,5263.4,0,2966.2,-280,0,-40
13.35,5262,0,2966,-280,0,-40
13.355,5260.6,0,2965.8,-280,0,-40
13.36,5259.2,0,2965.6,-280,0,-40
13.365,5257.8,0,2965.4,-280,0,-40
13.37,5256.4,0,2965.2,-280,0,-40
13.375,5255,0,2965,-280,0,-40
13.38,5253.6,0,2964.8,-280,0,-40
13.385,5252.2,0,2964.6,-280,0,-40
13.39,5250.8,0,2964.4,-280,0,-40
13.395,5249.4,0,2964.2,-280,0,-40
13.4,5248,0,2964,-280,0,-40
13.405,5246.6,0,2963.8,-280,0,-40
13.41,5245.2,0,2963.6,-280,0,-40
13.415,5243.8,0,2963.4,-280,0,-40
13.42,5242.4,0,2963.2,-280,0,-40
13.425,5241,0,2963,-280,0,-40
13.43,5239.6,0,2962.8,-280,0,-40
13.435,5238.2,0,2962.6,-280,0,-40
13.44,5236.8,0,2962.4,-280,0,-40
13.445,5235.4,0,2962.2,-280,0,-40
13.45,5234,0,2962,-280,0,-40
13.455,5232.6,0,2961.8,-280,0,-40
13.46,5231.2,0,2961.6,-280,0,-40
13.465,5229.8,0,2961.4,-280,0,-40
13.47,5228.4,0,2961.2,-280,0,-40
13.475,5227,0,2961,-280,0,-40
13.48,5225.6,0,2960.8,-280,0,-40
13.485,5224.2,0,2960.6,-280,0,-40
13.49,5222.8,0,2960.4,-280,0,-40
13.495,5221.4,0,2960.2,-280,0,-40
13.5,5220,0,2960,-280,0,-40
13.505,5218.6,0,2959.8,-280,0,-40
13.51,5217.2,0,2959.6,-280,0,-40
13.515,5215.8,0,2959.4,-280,0,-40
13.52,5214.4,0,2959.2,-280,0,-40
13.525,5213,0,2959,-280,0,-40
13.53,5211.6,0,2958.8,-280,0,-40
13.535,5210.2,0,2958.6,-280,0,-40
13.54,5208.8,0,2958.4,-280,0,-40
13.545,5207.4,0,2958.2,-280,0,-40
13.55,5206,0,2958,-280,0,-40
13.555,5204.6,0,2957.8,-280,0,-40
13.56,5203.2,0,2957.6,-280,0,-40
13.565,5201.8,0,2957.4,-280,0,-40
13.57,5200.4,0,2957.2,-280,0,-40
13.575,5199,0,2957,-280,0,-40
13.58,5197.6,0,2956.8,-280,0,-40
13.585,5196.2,0,2956.6,-280,0,-40
13.59,5194.8,0,2956.4,-280,0,-40
13.595,5193.4,0,2956.2,-280,0,-40
13.6,5192,0,2956,-280,0,-40
13.605,5190.6,0,2955.8,-280,0,-40
13.61,5189.2,0,2955.6,-280,0,-40
13.615,5187.8,0,2955.4,-280,0,-40
13.62,5186.4,0,2955.2,-280,0,-40
13.625,5185,0,2955,-280,0,-40
13.63,5183.6,0,2954.8,-280,0,-40
13.635,5182.2,0,2954.6,-280,0,-40
13.64,5180.8,0,2954.4,-280,0,-40
13.645,5179.4,0,2954.2,-280,0,-40
13.65,5178,0,2954,-280,0,-40
13.655,5176.6,0,2953.8,-280,0,-40
13.66,5175.2,0,2953.6,-280,0,-40
13.665,5173.8,0,2953.4,-280,0,-40
13.67,5172.4,0,2953.2,-280,0,-40
13.675,5171,0,2953,-280,0,-40
13.68,5169.6,0,2952.8,-280,0,-40
13.685,5168.2,0,2952.6,-280,0,-40
13.69,5166.8,0,2952.4,-280,0,-40
13.695,5165.4,0,2952.2,-280,0,-40
13.7,5164,0,2952,-280,0,-40
13.705,5162.6,0,2951.8,-280,0,-40
13.71,5161.2,0,2951.6,-280,0,-40
13.715,5159.8,0,2951.4,-280,0,-40
13.72,5158.4,0,2951.2,-280,0,-40
13.725,5157,0,2951,-280,0,-40
13.73,5155.6,0,2950.8,-280,0,-40
13.735,5154.2,0,2950.6,-280,0,-40
13.74,5152.8,0,2950.4,-280,0,-40
13.745,5151.4,0,2950.2,-280,0,-40
13.75,5150,0,2950,-280,0,-40
13.755,5148.6,0,2949.8,-280,0,-40
13.76,5147.2,0,2949.6,-280,0,-40
13.765,5145.8,0,2949.4,-280,0,-40
13.77,5144.4,0,2949.2,-280,0,-40
13.775,5143,0,2949,-280,0,-40
13.78,5141.6,0,2948.8,-280,0,-40
13.785,5140.2,0,2948.6,-280,0,-40
13.79,5138.8,0,2948.4,-280,0,-40
13.795,5137.4,0,2948.2,-280,0,-40
13.8,5136,0,2948,-280,0,-40
13.805,5134.6,0,2947.8,-280,0,-40
13.81,5133.2,0,2947.6,-280,0,-40
13.815,5131.8,0,2947.4,-280,0,-40
13.82,5130.4,0,2947.2,-280,0,-40
13.825,5129,0,2947,-280,0,-40
13.83,5127.6,0,2946.8,-280,0,-40
13.835,5126.2,0,2946.6,-280,0,-40
13.84,5124.8,0,2946.4,-280,0,-40
13.845,5123.4,0,2946.2,-280,0,-40
13.85,5122,0,2946,-280,0,-40
13.855,5120.6,0,2945.8,-280,0,-40
13.86,5119.2,0,2945.6,-280,0,-40
13.865,5117.8,0,2945.4,-280,0,-40
13.87,5116.4,0,2945.2,-280,0,-40
13.875,5115,0,2945,-280,0,-40
13.88,5113.6,0,2944.8,-280,0,-40
13.885,5112.2,0,2944.6,-280,0,-40
13.89,5110.8,0,2944.4,-280,0,-40
13.895,5109.4,0,2944.2,-280,0,-40
13.9,5108,0,2944,-280,0,-40
13.905,5106.6,0,2943.8,-280,0,-40
13.91,5105.2,0,2943.6,-280,0,-40
13.915,5103.8,0,2943.4,-280,0,-40
13.92,5102.4,0,2943.2,-280,0,-40
13.925,5101,0,2943,-280,0,-40
13.93,5099.6,0,2942.8,-280,0,-40
13.935,5098.2,0,2942.6,-280,0,-40
13.94,5096.8,0,2942.4,-280,0,-40
13.945,5095.4,0,2942.2,-280,0,-40
13.95,5094,0,2942,-280,0,-40
13.955,5092.6,0,2941.8,-280,0,-40
13.96,5091.2,0,2941.6,-280,0,-40
13.965,5089.8,0,2941.4,-280,0,-40
13.97,5088.4,0,2941.2,-280,0,-40
13.975,5087,0,2941,-280,0,-40
13.98,5085.6,0,2940.8,-280,0,-40
13.985,5084.2,0,2940.6,-280,0,-40
13.99,5082.8,0,2940.4,-280,0,-40
13.995,5081.4,0,2940.2,-280,0,-40
14,5080,0,2940,-280,0,-40
14.005,5078.6,0,2939.8,-280,0,-40
14.01,5077.2,0,2939.6,-280,0,-40
14.015,5075.8,0,2939.4,-280,0,-40
14.02,5074.4,0,2939.2,-280,0,-40
14.025,5073,0,2939,-280,0,-40
