t,track_x,track_y,track_z,tgt_x,tgt_y,tgt_z,track_nis
8.495,0,0,0,6621.4,0,3160.2,0
8.5,0,0,0,6620,0,3160,0
8.505,0,0,0,6618.6,0,3159.8,0
8.51,0,0,0,6617.2,0,3159.6,0
8.515,0,0,0,6615.8,0,3159.4,0
8.52,0,0,0,6614.4,0,3159.2,0
8.525,0,0,0,6613,0,3159,0
8.53,0,0,0,6611.6,0,3158.8,0
8.535,0,0,0,6610.2,0,3158.6,0
8.54,0,0,0,6608.8,0,3158.4,0
8.545,0,0,0,6607.4,0,3158.2,0
8.55,0,0,0,6606,0,3158,0
8.555,0,0,0,6604.6,0,3157.8,0
8.56,0,0,0,6603.2,0,3157.6,0
8.565,0,0,0,6601.8,0,3157.4,0
8.57,0,0,0,6600.4,0,3157.2,0
8.575,0,0,0,6599,0,3157,0
8.58,0,0,0,6597.6,0,3156.8,0
8.585,0,0,0,6596.2,0,3156.6,0
8.59,0,0,0,6594.8,0,3156.4,0
8.595,0,0,0,6593.4,0,3156.2,0
8.6,0,0,0,6592,0,3156,0
8.605,0,0,0,6590.6,0,3155.8,0
8.61,0,0,0,6589.2,0,3155.6,0
8.615,0,0,0,6587.8,0,3155.4,0
8.62,0,0,0,6586.4,0,3155.2,0
8.625,0,0,0,6585,0,3155,0
8.63,0,0,0,6583.6,0,3154.8,0
8.635,0,0,0,6582.2,0,3154.6,0
8.64,0,0,0,6580.8,0,3154.4,0
8.645,0,0,0,6579.4,0,3154.2,0
8.65,0,0,0,6578,0,3154,0
8.655,0,0,0,6576.6,0,3153.8,0
8.66,0,0,0,6575.2,0,3153.6,0
8.665,0,0,0,6573.8,0,3153.4,0
8.67,0,0,0,6572.4,0,3153.2,0
8.675,0,0,0,6571,0,3153,0
8.68,0,0,0,6569.6,0,3152.8,0
8.685,0,0,0,6568.2,0,3152.6,0
8.69,0,0,0,6566.8,0,3152.4,0
8.695,0,0,0,6565.4,0,3152.2,0
8.7,0,0,0,6564,0,3152,0
8.705,0,0,0,6562.6,0,3151.8,0
8.71,0,0,0,6561.2,0,3151.6,0
8.715,0,0,0,6559.8,0,3151.4,0
8.72,0,0,0,6558.4,0,3151.2,0
8.725,0,0,0,6557,0,3151,0
8.73,0,0,0,6555.6,0,3150.8,0
8.735,0,0,0,6554.2,0,3150.6,0
8.74,0,0,0,6552.8,0,3150.4,0
8.745,0,0,0,6551.4,0,3150.2,0
8.75,0,0,0,6550,0,3150,0
8.755,0,0,0,6548.6,0,3149.8,0
8.76,0,0,0,6547.2,0,3149.6,0
8.765,0,0,0,6545.8,0,3149.4,0
8.77,0,0,0,6544.4,0,3149.2,0
8.775,0,0,0,6543,0,3149,0
8.78,0,0,0,6541.6,0,3148.8,0
8.785,0,0,0,6540.2,0,3148.6,0
8.79,0,0,0,6538.8,0,3148.4,0
8.795,0,0,0,6537.4,0,3148.2,0
8.8,0,0,0,6536,0,3148,0
8.805,0,0,0,6534.6,0,3147.8,0
8.81,0,0,0,6533.2,0,3147.6,0
8.815,0,0,0,6531.8,0,3147.4,0
8.82,0,0,0,6530.4,0,3147.2,0
8.825,0,0,0,6529,0,3147,0
8.83,0,0,0,6527.6,0,3146.8,0
8.835,0,0,0,6526.2,0,3146.6,0
8.84,0,0,0,6524.8,0,3146.4,0
8.845,0,0,0,6523.4,0,3146.2,0
8.85,0,0,0,6522,0,3146,0
8.855,0,0,0,6520.6,0,3145.8,0
8.86,0,0,0,6519.2,0,3145.6,0
8.865,0,0,0,6517.8,0,3145.4,0
8.87,0,0,0,6516.4,0,3145.2,0
8.875,0,0,0,6515,0,3145,0
8.88,0,0,0,6513.6,0,3144.8,0
8.885,0,0,0,6512.2,0,3144.6,0
8.89,0,0,0,6510.8,0,3144.4,0
8.895,0,0,0,6509.4,0,3144.2,0
8.9,0,0,0,6508,0,3144,0
8.905,0,0,0,6506.6,0,3143.8,0
8.91,0,0,0,6505.2,0,3143.6,0
8.915,0,0,0,6503.8,0,3143.4,0
8.92,0,0,0,6502.4,0,3143.2,0
8.925,0,0,0,6501,0,3143,0
8.93,0,0,0,6499.6,0,3142.8,0
8.935,0,0,0,6498.2,0,3142.6,0
8.94,0,0,0,6496.8,0,3142.4,0
8.945,0,0,0,6495.4,0,3142.2,0
8.95,0,0,0,6494,0,3142,0
8.955,0,0,0,6492.6,0,3141.8,0
8.96,0,0,0,6491.2,0,3141.6,0
8.965,0,0,0,6489.8,0,3141.4,0
8.97,0,0,0,6488.4,0,3141.2,0
8.975,0,0,0,6487,0,3141,0
8.98,0,0,0,6485.6,0,3140.8,0
8.985,0,0,0,6484.2,0,3140.6,0
8.99,0,0,0,6482.8,0,3140.4,0
8.995,0,0,0,6481.4,0,3140.2,0
9,0,0,0,6480,0,3140,0
9.005,0,0,0,6478.6,0,3139.8,0
9.01,0,0,0,6477.2,0,3139.6,0
9.015,0,0,0,6475.8,0,3139.4,0
9.02,0,0,0,6474.4,0,3139.2,0
9.025,0,0,0,6473,0,3139,0
9.03,0,0,0,6471.6,0,3138.8,0
9.035,0,0,0,6470.2,0,3138.6,0
9.04,0,0,0,6468.8,0,3138.4,0
9.045,0,0,0,6467.4,0,3138.2,0
9.05,0,0,0,6466,0,3138,0
9.055,0,0,0,6464.6,0,3137.8,0
9.06,0,0,0,6463.2,0,3137.6,0
9.065,0,0,0,6461.8,0,3137.4,0
9.07,0,0,0,6460.4,0,3137.2,0
9.075,0,0,0,6459,0,3137,0
9.08,0,0,0,6457.6,0,3136.8,0
9.085,0,0,0,6456.2,0,3136.6,0
9.09,0,0,0,6454.8,0,3136.4,0
9.095,0,0,0,6453.4,0,3136.2,0
9.1,0,0,0,6452,0,3136,0
9.105,0,0,0,6450.6,0,3135.8,0
9.11,0,0,0,6449.2,0,3135.6,0
9.115,0,0,0,6447.8,0,3135.4,0
9.12,0,0,0,6446.4,0,3135.2,0
9.125,0,0,0,6445,0,3135,0
9.13,0,0,0,6443.6,0,3134.8,0
9.135,0,0,0,6442.2,0,3134.6,0
9.14,0,0,0,6440.8,0,3134.4,0
9.145,0,0,0,6439.4,0,3134.2,0
9.15,0,0,0,6438,0,3134,0
9.155,0,0,0,6436.6,0,3133.8,0
9.16,0,0,0,6435.2,0,3133.6,0
9.165,0,0,0,6433.8,0,3133.4,0
9.17,0,0,0,6432.4,0,3133.2,0
9.175,0,0,0,6431,0,3133,0
9.18,0,0,0,6429.6,0,3132.8,0
9.185,0,0,0,6428.2,0,3132.6,0
9.19,0,0,0,6426.8,0,3132.4,0
9.195,0,0,0,6425.4,0,3132.2,0
9.2,0,0,0,6424,0,3132,0
9.205,0,0,0,6422.6,0,3131.8,0
9.21,0,0,0,6421.2,0,3131.6,0
9.215,0,0,0,6419.8,0,3131.4,0
9.22,0,0,0,6418.4,0,3131.2,0
9.225,0,0,0,6417,0,3131,0
9.23,0,0,0,6415.6,0,3130.8,0
9.235,0,0,0,6414.2,0,3130.6,0
9.24,0,0,0,6412.8,0,3130.4,0
9.245,0,0,0,6411.4,0,3130.2,0
9.25,0,0,0,6410,0,3130,0
9.255,0,0,0,6408.6,0,3129.8,0
9.26,0,0,0,6407.2,0,3129.6,0
9.265,0,0,0,6405.8,0,3129.4,0
9.27,0,0,0,6404.4,0,3129.2,0
9.275,0,0,0,6403,0,3129,0
9.28,0,0,0,6401.6,0,3128.8,0
9.285,0,0,0,6400.2,0,3128.6,0
9.29,0,0,0,6398.8,0,3128.4,0
9.295,0,0,0,6397.4,0,3128.2,0
9.3,0,0,0,6396,0,3128,0
9.305,0,0,0,6394.6,0,3127.8,0
9.31,0,0,0,6393.2,0,3127.6,0
9.315,0,0,0,6391.8,0,3127.4,0
9.32,0,0,0,6390.4,0,3127.2,0
9.325,0,0,0,6389,0,3127,0
9.33,0,0,0,6387.6,0,3126.8,0
9.335,0,0,0,6386.2,0,3126.6,0
9.34,0,0,0,6384.8,0,3126.4,0
9.345,0,0,0,6383.4,0,3126.2,0
9.35,0,0,0,6382,0,3126,0
9.355,0,0,0,6380.6,0,3125.8,0
9.36,0,0,0,6379.2,0,3125.6,0
9.365,0,0,0,6377.8,0,3125.4,0
9.37,0,0,0,6376.4,0,3125.2,0
9.375,0,0,0,6375,0,3125,0
9.38,0,0,0,6373.6,0,3124.8,0
9.385,0,0,0,6372.2,0,3124.6,0
9.39,0,0,0,6370.8,0,3124.4,0
9.395,0,0,0,6369.4,0,3124.2,0
9.4,0,0,0,6368,0,3124,0
9.405,0,0,0,6366.6,0,3123.8,0
9.41,0,0,0,6365.2,0,3123.6,0
9.415,0,0,0,6363.8,0,3123.4,0
9.42,0,0,0,6362.4,0,3123.2,0
9.425,0,0,0,6361,0,3123,0
9.43,0,0,0,6359.6,0,3122.8,0
9.435,0,0,0,6358.2,0,3122.6,0
9.44,0,0,0,6356.8,0,3122.4,0
9.445,0,0,0,6355.4,0,3122.2,0
9.45,0,0,0,6354,0,3122,0
9.455,0,0,0,6352.6,0,3121.8,0
9.46,0,0,0,6351.2,0,3121.6,0
9.465,0,0,0,6349.8,0,3121.4,0
9.47,0,0,0,6348.4,0,3121.2,0
9.475,0,0,0,6347,0,3121,0
9.48,0,0,0,6345.6,0,3120.8,0
9.485,0,0,0,6344.2,0,3120.6,0
9.49,0,0,0,6342.8,0,3120.4,0
9.495,0,0,0,6341.4,0,3120.2,0
9.5,0,0,0,6340,0,3120,0
9.505,0,0,0,6338.6,0,3119.8,0
9.51,0,0,0,6337.2,0,3119.6,0
9.515,0,0,0,6335.8,0,3119.4,0
9.52,0,0,0,6334.4,0,3119.2,0
9.525,0,0,0,6333,0,3119,0
9.53,0,0,0,6331.6,0,3118.8,0
9.535,0,0,0,6330.2,0,3118.6,0
9.54,0,0,0,6328.8,0,3118.4,0
9.545,0,0,0,6327.4,0,3118.2,0
9.55,0,0,0,6326,0,3118,0
9.555,0,0,0,6324.6,0,3117.8,0
9.56,0,0,0,6323.2,0,3117.6,0
9.565,0,0,0,6321.8,0,3117.4,0
9.57,0,0,0,6320.4,0,3117.2,0
9.575,0,0,0,6319,0,3117,0
9.58,0,0,0,6317.6,0,3116.8,0
9.585,0,0,0,6316.2,0,3116.6,0
9.59,0,0,0,6314.8,0,3116.4,0
9.595,0,0,0,6313.4,0,3116.2,0
9.6,0,0,0,6312,0,3116,0
9.605,0,0,0,6310.6,0,3115.8,0
9.61,0,0,0,6309.2,0,3115.6,0
9.615,0,0,0,6307.8,0,3115.4,0
9.62,0,0,0,6306.4,0,3115.2,0
9.625,0,0,0,6305,0,3115,0
9.63,0,0,0,6303.6,0,3114.8,0
9.635,0,0,0,6302.2,0,3114.6,0
9.64,0,0,0,6300.8,0,3114.4,0
9.645,0,0,0,6299.4,0,3114.2,0
9.65,0,0,0,6298,0,3114,0
9.655,0,0,0,6296.6,0,3113.8,0
9.66,0,0,0,6295.2,0,3113.6,0
9.665,0,0,0,6293.8,0,3113.4,0
9.67,0,0,0,6292.4,0,3113.2,0
9.675,0,0,0,6291,0,3113,0
9.68,0,0,0,6289.6,0,3112.8,0
9.685,0,0,0,6288.2,0,3112.6,0
9.69,0,0,0,6286.8,0,3112.4,0
9.695,0,0,0,6285.4,0,3112.2,0
9.7,0,0,0,6284,0,3112,0
9.705,0,0,0,6282.6,0,3111.8,0
9.71,0,0,0,6281.2,0,3111.6,0
9.715,0,0,0,6279.8,0,3111.4,0
9.72,0,0,0,6278.4,0,3111.2,0
9.725,0,0,0,6277,0,3111,0
9.73,0,0,0,6275.6,0,3110.8,0
9.735,0,0,0,6274.2,0,3110.6,0
9.74,0,0,0,6272.8,0,3110.4,0
9.745,0,0,0,6271.4,0,3110.2,0
9.75,0,0,0,6270,0,3110,0
9.755,0,0,0,6268.6,0,3109.8,0
9.76,0,0,0,6267.2,0,3109.6,0
9.765,0,0,0,6265.8,0,3109.4,0
9.77,0,0,0,6264.4,0,3109.2,0
9.775,0,0,0,6263,0,3109,0
9.78,0,0,0,6261.6,0,3108.8,0
9.785,0,0,0,6260.2,0,3108.6,0
9.79,0,0,0,6258.8,0,3108.4,0
9.795,0,0,0,6257.4,0,3108.2,0
9.8,0,0,0,6256,0,3108,0
9.805,0,0,0,6254.6,0,3107.8,0
9.81,0,0,0,6253.2,0,3107.6,0
9.815,0,0,0,6251.8,0,3107.4,0
9.82,0,0,0,6250.4,0,3107.2,0
9.825,0,0,0,6249,0,3107,0
9.83,0,0,0,6247.6,0,3106.8,0
9.835,0,0,0,6246.2,0,3106.6,0
9.84,0,0,0,6244.8,0,3106.4,0
9.845,0,0,0,6243.4,0,3106.2,0
9.85,0,0,0,6242,0,3106,0
9.855,0,0,0,6240.6,0,3105.8,0
9.86,0,0,0,6239.2,0,3105.6,0
9.865,0,0,0,6237.8,0,3105.4,0
9.87,0,0,0,6236.4,0,3105.2,0
9.875,0,0,0,6235,0,3105,0
9.88,0,0,0,6233.6,0,3104.8,0
9.885,0,0,0,6232.2,0,3104.6,0
9.89,0,0,0,6230.8,0,3104.4,0
9.895,0,0,0,6229.4,0,3104.2,0
9.9,0,0,0,6228,0,3104,0
9.905,0,0,0,6226.6,0,3103.8,0
9.91,0,0,0,6225.2,0,3103.6,0
9.915,0,0,0,6223.8,0,3103.4,0
9.92,0,0,0,6222.4,0,3103.2,0
9.925,0,0,0,6221,0,3103,0
9.93,0,0,0,6219.6,0,3102.8,0
9.935,0,0,0,6218.2,0,3102.6,0
9.94,0,0,0,6216.8,0,3102.4,0
9.945,0,0,0,6215.4,0,3102.2,0
9.95,0,0,0,6214,0,3102,0
9.955,0,0,0,6212.6,0,3101.8,0
9.96,0,0,0,6211.2,0,3101.6,0
9.965,0,0,0,6209.8,0,3101.4,0
9.97,0,0,0,6208.4,0,3101.2,0
9.975,0,0,0,6207,0,3101,0
9.98,0,0,0,6205.6,0,3100.8,0
9.985,0,0,0,6204.2,0,3100.6,0
9.99,0,0,0,6202.8,0,3100.4,0
9.995,0,0,0,6201.4,0,3100.2,0
10,0,0,0,6200,0,3100,0
10.005,0,0,0,6198.6,0,3099.8,0
10.01,0,0,0,6197.2,0,3099.6,0
10.015,0,0,0,6195.8,0,3099.4,0
10.02,0,0,0,6194.4,0,3099.2,0
10.025,0,0,0,6193,0,3099,0
10.03,0,0,0,6191.6,0,3098.8,0
10.035,0,0,0,6190.2,0,3098.6,0
10.04,0,0,0,6188.8,0,3098.4,0
10.045,0,0,0,6187.4,0,3098.2,0
10.05,0,0,0,6186,0,3098,0
10.055,0,0,0,6184.6,0,3097.8,0
10.06,0,0,0,6183.2,0,3097.6,0
10.065,0,0,0,6181.8,0,3097.4,0
10.07,0,0,0,6180.4,0,3097.2,0
10.075,0,0,0,6179,0,3097,0
10.08,0,0,0,6177.6,0,3096.8,0
10.085,0,0,0,6176.2,0,3096.6,0
10.09,0,0,0,6174.8,0,3096.4,0
10.095,0,0,0,6173.4,0,3096.2,0
10.1,0,0,0,6172,0,3096,0
10.105,0,0,0,6170.6,0,3095.8,0
10.11,0,0,0,6169.2,0,3095.6,0
10.115,0,0,0,6167.8,0,3095.4,0
10.12,0,0,0,6166.4,0,3095.2,0
10.125,0,0,0,6165,0,3095,0
10.13,0,0,0,6163.6,0,3094.8,0
10.135,0,0,0,6162.2,0,3094.6,0
10.14,0,0,0,6160.8,0,3094.4,0
10.145,0,0,0,6159.4,0,3094.2,0
10.15,0,0,0,6158,0,3094,0
10.155,0,0,0,6156.6,0,3093.8,0
10.16,0,0,0,6155.2,0,3093.6,0
10.165,0,0,0,6153.8,0,3093.4,0
10.17,0,0,0,6152.4,0,3093.2,0
10.175,0,0,0,6151,0,3093,0
10.18,0,0,0,6149.6,0,3092.8,0
10.185,0,0,0,6148.2,0,3092.6,0
10.19,0,0,0,6146.8,0,3092.4,0
10.195,0,0,0,6145.4,0,3092.2,0
10.2,0,0,0,6144,0,3092,0
10.205,0,0,0,6142.6,0,3091.8,0
10.21,0,0,0,6141.2,0,3091.6,0
10.215,0,0,0,6139.8,0,3091.4,0
10.22,0,0,0,6138.4,0,3091.2,0
10.225,0,0,0,6137,0,3091,0
10.23,0,0,0,6135.6,0,3090.8,0
10.235,0,0,0,6134.2,0,3090.6,0
10.24,0,0,0,6132.8,0,3090.4,0
10.245,0,0,0,6131.4,0,3090.2,0
10.25,0,0,0,6130,0,3090,0
10.255,0,0,0,6128.6,0,3089.8,0
10.26,0,0,0,6127.2,0,3089.6,0
10.265,0,0,0,6125.8,0,3089.4,0
10.27,0,0,0,6124.4,0,3089.2,0
10.275,0,0,0,6123,0,3089,0
10.28,0,0,0,6121.6,0,3088.8,0
10.285,0,0,0,6120.2,0,3088.6,0
10.29,0,0,0,6118.8,0,3088.4,0
10.295,0,0,0,6117.4,0,3088.2,0
10.3,0,0,0,6116,0,3088,0
10.305,0,0,0,6114.6,0,3087.8,0
10.31,0,0,0,6113.2,0,3087.6,0
10.315,0,0,0,6111.8,0,3087.4,0
10.32,0,0,0,6110.4,0,3087.2,0
10.325,0,0,0,6109,0,3087,0
10.33,0,0,0,6107.6,0,3086.8,0
10.335,0,0,0,6106.2,0,3086.6,0
10.34,0,0,0,6104.8,0,3086.4,0
10.345,0,0,0,6103.4,0,3086.2,0
10.35,0,0,0,6102,0,3086,0
10.355,0,0,0,6100.6,0,3085.8,0
10.36,0,0,0,6099.2,0,3085.6,0
10.365,0,0,0,6097.8,0,3085.4,0
10.37,0,0,0,6096.4,0,3085.2,0
10.375,0,0,0,6095,0,3085,0
10.38,0,0,0,6093.6,0,3084.8,0
10.385,0,0,0,6092.2,0,3084.6,0
10.39,0,0,0,6090.8,0,3084.4,0
10.395,0,0,0,6089.4,0,3084.2,0
10.4,0,0,0,6088,0,3084,0
10.405,0,0,0,6086.6,0,3083.8,0
10.41,0,0,0,6085.2,0,3083.6,0
10.415,0,0,0,6083.8,0,3083.4,0
10.42,0,0,0,6082.4,0,3083.2,0
10.425,0,0,0,6081,0,3083,0
10.43,0,0,0,6079.6,0,3082.8,0
10.435,0,0,0,6078.2,0,3082.6,0
10.44,0,0,0,6076.8,0,3082.4,0
10.445,0,0,0,6075.4,0,3082.2,0
10.45,0,0,0,6074,0,3082,0
10.455,0,0,0,6072.6,0,3081.8,0
10.46,0,0,0,6071.2,0,3081.6,0
10.465,0,0,0,6069.8,0,3081.4,0
10.47,0,0,0,6068.4,0,3081.2,0
10.475,0,0,0,6067,0,3081,0
10.48,0,0,0,6065.6,0,3080.8,0
10.485,0,0,0,6064.2,0,3080.6,0
10.49,0,0,0,6062.8,0,3080.4,0
10.495,0,0,0,6061.4,0,3080.2,0
10.5,0,0,0,6060,0,3080,0
10.505,0,0,0,6058.6,0,3079.8,0
10.51,0,0,0,6057.2,0,3079.6,0
10.515,0,0,0,6055.8,0,3079.4,0
10.52,0,0,0,6054.4,0,3079.2,0
10.525,0,0,0,6053,0,3079,0
10.53,0,0,0,6051.6,0,3078.8,0
10.535,0,0,0,6050.2,0,3078.6,0
10.54,0,0,0,6048.8,0,3078.4,0
10.545,0,0,0,6047.4,0,3078.2,0
10.55,0,0,0,6046,0,3078,0
10.555,0,0,0,6044.6,0,3077.8,0
10.56,0,0,0,6043.2,0,3077.6,0
10.565,0,0,0,6041.8,0,3077.4,0
10.57,0,0,0,6040.4,0,3077.2,0
10.575,0,0,0,6039,0,3077,0
10.58,0,0,0,6037.6,0,3076.8,0
10.585,0,0,0,6036.2,0,3076.6,0
10.59,0,0,0,6034.8,0,3076.4,0
10.595,0,0,0,6033.4,0,3076.2,0
10.6,0,0,0,6032,0,3076,0
10.605,0,0,0,6030.6,0,3075.8,0
10.61,0,0,0,6029.2,0,3075.6,0
10.615,0,0,0,6027.8,0,3075.4,0
10.62,0,0,0,6026.4,0,3075.2,0
10.625,0,0,0,6025,0,3075,0
10.63,0,0,0,6023.6,0,3074.8,0
10.635,0,0,0,6022.2,0,3074.6,0
10.64,0,0,0,6020.8,0,3074.4,0
10.645,0,0,0,6019.4,0,3074.2,0
10.65,0,0,0,6018,0,3074,0
10.655,0,0,0,6016.6,0,3073.8,0
10.66,0,0,0,6015.2,0,3073.6,0
10.665,0,0,0,6013.8,0,3073.4,0
10.67,0,0,0,6012.4,0,3073.2,0
10.675,0,0,0,6011,0,3073,0
10.68,0,0,0,6009.6,0,3072.8,0
10.685,0,0,0,6008.2,0,3072.6,0
10.69,0,0,0,6006.8,0,3072.4,0
10.695,0,0,0,6005.4,0,3072.2,0
10.7,0,0,0,6004,0,3072,0
10.705,0,0,0,6002.6,0,3071.8,0
10.71,0,0,0,6001.2,0,3071.6,0
10.715,0,0,0,5999.8,0,3071.4,0
10.72,0,0,0,5998.4,0,3071.2,0
10.725,0,0,0,5997,0,3071,0
10.73,0,0,0,5995.6,0,3070.8,0
10.735,0,0,0,5994.2,0,3070.6,0
10.74,0,0,0,5992.8,0,3070.4,0
10.745,0,0,0,5991.4,0,3070.2,0
10.75,0,0,0,5990,0,3070,0
10.755,0,0,0,5988.6,0,3069.8,0
10.76,0,0,0,5987.2,0,3069.6,0
10.765,0,0,0,5985.8,0,3069.4,0
10.77,0,0,0,5984.4,0,3069.2,0
10.775,0,0,0,5983,0,3069,0
10.78,0,0,0,5981.6,0,3068.8,0
10.785,0,0,0,5980.2,0,3068.6,0
10.79,0,0,0,5978.8,0,3068.4,0
10.795,0,0,0,5977.4,0,3068.2,0
10.8,0,0,0,5976,0,3068,0
10.805,0,0,0,5974.6,0,3067.8,0
10.81,0,0,0,5973.2,0,3067.6,0
10.815,0,0,0,5971.8,0,3067.4,0
10.82,0,0,0,5970.4,0,3067.2,0
10.825,0,0,0,5969,0,3067,0
10.83,0,0,0,5967.6,0,3066.8,0
10.835,0,0,0,5966.2,0,3066.6,0
10.84,0,0,0,5964.8,0,3066.4,0
10.845,0,0,0,5963.4,0,3066.2,0
10.85,0,0,0,5962,0,3066,0
10.855,0,0,0,5960.6,0,3065.8,0
10.86,0,0,0,5959.2,0,3065.6,0
10.865,0,0,0,5957.8,0,3065.4,0
10.87,0,0,0,5956.4,0,3065.2,0
10.875,0,0,0,5955,0,3065,0
10.88,0,0,0,5953.6,0,3064.8,0
10.885,0,0,0,5952.2,0,3064.6,0
10.89,0,0,0,5950.8,0,3064.4,0
10.895,0,0,0,5949.4,0,3064.2,0
10.9,0,0,0,5948,0,3064,0
10.905,0,0,0,5946.6,0,3063.8,0
10.91,0,0,0,5945.2,0,3063.6,0
10.915,0,0,0,5943.8,0,3063.4,0
10.92,0,0,0,5942.4,0,3063.2,0
10.925,0,0,0,5941,0,3063,0
10.93,0,0,0,5939.6,0,3062.8,0
10.935,0,0,0,5938.2,0,3062.6,0
10.94,0,0,0,5936.8,0,3062.4,0
10.945,0,0,0,5935.4,0,3062.2,0
10.95,0,0,0,5934,0,3062,0
10.955,0,0,0,5932.6,0,3061.8,0
10.96,0,0,0,5931.2,0,3061.6,0
10.965,0,0,0,5929.8,0,3061.4,0
10.97,0,0,0,5928.4,0,3061.2,0
10.975,0,0,0,5927,0,3061,0
10.98,0,0,0,5925.6,0,3060.8,0
10.985,0,0,0,5924.2,0,3060.6,0
10.99,0,0,0,5922.8,0,3060.4,0
10.995,0,0,0,5921.4,0,3060.2,0
11,0,0,0,5920,0,3060,0
11.005,0,0,0,5918.6,0,3059.8,0
11.01,0,0,0,5917.2,0,3059.6,0
11.015,0,0,0,5915.8,0,3059.4,0
11.02,0,0,0,5914.4,0,3059.2,0
11.025,0,0,0,5913,0,3059,0
11.03,0,0,0,5911.6,0,3058.8,0
11.035,0,0,0,5910.2,0,3058.6,0
11.04,0,0,0,5908.8,0,3058.4,0
11.045,0,0,0,5907.4,0,3058.2,0
11.05,0,0,0,5906,0,3058,0
11.055,0,0,0,5904.6,0,3057.8,0
11.06,0,0,0,5903.2,0,3057.6,0
11.065,0,0,0,5901.8,0,3057.4,0
11.07,0,0,0,5900.4,0,3057.2,0
11.075,0,0,0,5899,0,3057,0
11.08,0,0,0,5897.6,0,3056.8,0
11.085,0,0,0,5896.2,0,3056.6,0
11.09,0,0,0,5894.8,0,3056.4,0
11.095,0,0,0,5893.4,0,3056.2,0
11.1,0,0,0,5892,0,3056,0
11.105,0,0,0,5890.6,0,3055.8,0
11.11,0,0,0,5889.2,0,3055.6,0
11.115,0,0,0,5887.8,0,3055.4,0
11.12,0,0,0,5886.4,0,3055.2,0
11.125,0,0,0,5885,0,3055,0
11.13,0,0,0,5883.6,0,3054.8,0
11.135,0,0,0,5882.2,0,3054.6,0
11.14,0,0,0,5880.8,0,3054.4,0
11.145,0,0,0,5879.4,0,3054.2,0
11.15,0,0,0,5878,0,3054,0
11.155,0,0,0,5876.6,0,3053.8,0
11.16,0,0,0,5875.2,0,3053.6,0
11.165,0,0,0,5873.8,0,3053.4,0
11.17,0,0,0,5872.4,0,3053.2,0
11.175,0,0,0,5871,0,3053,0
11.18,0,0,0,5869.6,0,3052.8,0
11.185,0,0,0,5868.2,0,3052.6,0
11.19,0,0,0,5866.8,0,3052.4,0
11.195,0,0,0,5865.4,0,3052.2,0
11.2,0,0,0,5864,0,3052,0
11.205,0,0,0,5862.6,0,3051.8,0
11.21,0,0,0,5861.2,0,3051.6,0
11.215,0,0,0,5859.8,0,3051.4,0
11.22,0,0,0,5858.4,0,3051.2,0
11.225,0,0,0,5857,0,3051,0
11.23,0,0,0,5855.6,0,3050.8,0
11.235,0,0,0,5854.2,0,3050.6,0
11.24,0,0,0,5852.8,0,3050.4,0
11.245,0,0,0,5851.4,0,3050.2,0
11.25,0,0,0,5850,0,3050,0
11.255,0,0,0,5848.6,0,3049.8,0
11.26,0,0,0,5847.2,0,3049.6,0
11.265,0,0,0,5845.8,0,3049.4,0
11.27,0,0,0,5844.4,0,3049.2,0
11.275,0,0,0,5843,0,3049,0
11.28,0,0,0,5841.6,0,3048.8,0
